x,y,z
-9.840683031,-8.760192185,29.96282598
-9.724138065,-8.47947743,30.0065522
-9.592092177,-8.201667939,30.01187924
-9.446490954,-7.93068496,29.97980825
-9.289450651,-7.67008714,29.91191519
-9.123204088,-7.423005508,29.81026083
-8.950046698,-7.192102596,29.67729401
-8.77228498,-6.979554939,29.51575403
-8.592189253,-6.787056733,29.32857719
-8.411952161,-6.615841403,29.1188115
-8.233653895,-6.466717221,28.88954237
-8.059234639,-6.340112908,28.6438307
-7.890474296,-6.236129293,28.38466409
-7.728979206,-6.15459349,28.11492066
-7.576175282,-6.095112588,27.83734454
-7.433306768,-6.057124497,27.55453161
-7.301439754,-6.039944201,27.26892383
-7.181469462,-6.042804264,26.98281055
-7.074130391,-6.064888943,26.69833498
-6.980008415,-6.105361677,26.41750452
-6.899554011,-6.163386027,26.14220354
-6.833095928,-6.23814038,25.87420751
-6.780854645,-6.328826868,25.6151977
-6.742955153,-6.434675033,25.36677545
-6.719438623,-6.554940802,25.13047583
-6.710272666,-6.688901325,24.90777984
-6.715359938,-6.835846212,24.70012506
-6.734544945,-6.995065653,24.50891422
-6.767618932,-7.165835888,24.33552156
-6.814322812,-7.347402454,24.18129659
-6.874348136,-7.538961608,24.04756496
-6.947336126,-7.739640368,23.93562616
-7.032874858,-7.948475607,23.84674763
-7.130494693,-8.164392711,23.78215506
-7.239662121,-8.386184397,23.74301834
-7.359772208,-8.61249039,23.73043298
-7.49013991,-8.841778809,23.74539664
-7.62999056,-9.072330268,23.78878053
-7.778449935,-9.30222585,23.86129576
-7.934534366,-9.529340302,23.96345473
-8.097141456,-9.751341918,24.0955281
-8.265042065,-9.965700667,24.25749812
-8.436874298,-10.16970615,24.44900964
-8.611140314,-10.36049686,24.66932066
-8.786206834,-10.53510193,24.91725467
-8.960310207,-10.69049614,25.19115769
-9.131566903,-10.82366846,25.48886341
-9.297990147,-10.93170315,25.80767006
-9.457513244,-11.01187196,26.14433287
-9.608019888,-11.06173435,26.49507571
-9.747381338,-11.07924163,26.85562506
-9.873499951,-11.06283977,27.22126837
-9.984358037,-11.01156475,27.58693758
-10.07807049,-10.92512365,27.94731678
-10.15293916,-10.80395497,28.29697106
-10.2075065,-10.64926212,28.63049145
-10.24060581,-10.46301545,28.94264921
-10.25140523,-10.24792033,29.22855117
-10.23944279,-10.00735098,29.48378707
-10.20465027,-9.745252713,29.70456012
-10.1473642,-9.466017636,29.88779267
-10.06832286,-9.174341106,30.03120096
-9.968649431,-8.875067843,30.133335
-9.849821945,-8.573037115,30.19358262
-9.713631726,-8.272936203,30.21213935
-9.562132577,-7.979170218,30.18994812
-9.397583498,-7.695754515,30.12861509
-9.222387908,-7.426233755,30.03030831
-9.039032331,-7.17362929,29.89764718
-8.850027293,-6.940414379,29.73358962
-8.657852765,-6.728514855,29.5413233
-8.464909953,-6.539331538,29.32416598
-8.273480688,-6.373779834,29.08547843
-8.085695097,-6.232341667,28.828592
-7.903507692,-6.115124998,28.55675152
-7.728681583,-6.021926643,28.27307321
-7.562780182,-5.952294771,27.98051652
-7.407165504,-5.905588192,27.68186794
-7.263002012,-5.881030362,27.37973505
-7.13126492,-5.877756717,27.0765487
-7.012751843,-5.894854576,26.77457129
-6.908096755,-5.931395364,26.47590939
-6.817785318,-5.986459277,26.18252927
-6.742170726,-6.059152787,25.89627392
-6.681489396,-6.14861954,25.6188806
-6.635875892,-6.254045295,25.35199817
-6.605376637,-6.374657576,25.09720341
-6.58996206,-6.509720698,24.85601604
-6.589536904,-6.658526764,24.62991193
-6.603948531,-6.820383186,24.42033427
-6.632993097,-6.994597244,24.22870233
-6.676419539,-7.180458087,24.05641768
-6.733931373,-7.377216623,23.9048674
-6.805186312,-7.584063667,23.77542411
-6.88979378,-7.800106765,23.66944233
-6.987310405,-8.024346153,23.58825091
-7.097233641,-8.25565038,23.53314098
-7.218993682,-8.492732243,23.50534901
-7.351943909,-8.734125839,23.50603464
-7.495350154,-8.978165709,23.53625279
-7.648379148,-9.222969243,23.59691997
-7.810086624,-9.466423757,23.6887746
-7.9794056,-9.706179818,23.81233167
-8.155135533,-9.93965261,23.96783225
-8.335933097,-10.16403319,24.15518907
-8.520305482,-10.37631153,24.37392952
-8.706607158,-10.57331307,24.62313862
-8.893041158,-10.75175013,24.90140468
-9.077665889,-10.9082891,25.20677124
-9.258408454,-11.03963313,25.53669954
-9.433085315,-11.14261955,25.88804585
-9.599430855,-11.21432927,26.25705835
-9.755134083,-11.25220438,26.63939766
-9.897883211,-11.25416856,27.03018466
-10.02541732,-11.21874361,27.42407733
-10.13558366,-11.14515432,27.81537714
-10.22639862,-11.03341361,28.19816276
-10.29610967,-10.88438021,28.56644659
-10.34325525,-10.69978219,28.91434716
-10.36671937,-10.48220175,29.23626837
-10.36577758,-10.23501948,29.52707504
-10.34013125,-9.962319247,29.78225407
-10.28992787,-9.668758511,29.99805066
-10.21576562,-9.359411521,30.1715712
-10.11868173,-9.039595386,30.30084674
-10.00012493,-8.714690185,30.38485431
-9.861913693,-8.389964489,30.42349676
-9.70618249,-8.070416683,30.41754494
-9.535319199,-7.76064055,30.36854868
-9.351897162,-7.464720986,30.2787249
-9.158605382,-7.18616286,30.15083181
-8.958180241,-6.927853209,29.98803807
-8.753341684,-6.692054544,29.79379503
-8.546736187,-6.480425163,29.5717183
-8.340888205,-6.294061183,29.32548359
-8.138161059,-6.13355447,29.05873948
-7.940727595,-5.999060686,28.77503846
-7.750550385,-5.890372156,28.47778586
-7.569370776,-5.80699103,28.17020553
-7.398705815,-5.748199158,27.8553201
-7.23985183,-5.713122038,27.53594358
-7.093893385,-5.700785097,27.21468372
-6.961716314,-5.710161354,26.89395183
-6.844023619,-5.740210118,26.57597779
-6.741353083,-5.789906891,26.26282854
-6.654095656,-5.858264931,25.9564283
-6.582513741,-5.944349179,25.65857961
-6.526758742,-6.04728333,25.37098391
-6.486887296,-6.166250859,25.09526129
-6.462875803,-6.300490795,24.83296867
-6.454632943,-6.449288957,24.58561609
-6.462009967,-6.61196529,24.35468096
-6.484808647,-6.787857858,24.14161974
-6.522786793,-6.976303963,23.94787709
-6.575661333,-7.176618797,23.77489206
-6.643108957,-7.388072009,23.62410104
-6.724764397,-7.609862535,23.49693717
-6.820216387,-7.841092088,23.39482573
-6.929001461,-8.080737748,23.31917509
-7.050595696,-8.327624211,23.27136259
-7.184404617,-8.580396394,23.25271501
-7.329751516,-8.837493279,23.26448285
-7.485864489,-9.097124124,23.30780818
-7.651862626,-9.357248398,23.38368561
-7.826741847,-9.615561095,23.49291633
-8.009361035,-9.869485313,23.63605551
-8.198429219,-10.11617423,23.81335361
-8.392494725,-10.35252475,24.024693
-8.589937319,-10.57520503,24.2695218
-8.78896448,-10.78069806,24.54678756
-8.987613039,-10.96536287,24.85487449
-9.183757376,-11.12551423,25.19154854
-9.375125346,-11.25752095,25.5539153
-9.559322869,-11.35792087,25.93839627
-9.733867842,-11.42354976,26.34072891
-9.896233546,-11.4516788,26.75599562
-10.04390116,-11.44015407,27.17868525
-10.17442032,-11.38752942,27.60278963
-10.28547579,-11.2931834,28.02193441
-10.37495781,-11.15741035,28.42954135
-10.44103267,-10.9814765,28.8190155
-10.48220996,-10.7676337,29.18394827
-10.49740239,-10.51908606,29.51832466
-10.48597441,-10.23990855,29.81672179
-10.44777615,-9.93492052,30.07448555
-10.38316027,-9.609521146,30.28787354
-10.29297999,-9.269497316,30.45415508
-10.17856828,-8.920816719,30.57166256
-10.04169916,-8.569420037,30.63979257
-9.88453344,-8.221025641,30.6589596
-9.709552145,-7.880958409,30.63050856
-9.519481561,-7.554011416,30.55659523
-9.317214087,-7.244345824,30.44004541
-9.105729077,-6.955430715,30.28420368
-8.888017388,-6.690021362,30.09278212
-8.667012768,-6.450171768,29.86971767
-8.445532413,-6.237275542,29.61904459
-8.226228165,-6.052128164,29.34478637
-8.011549038,-5.895003549,29.05086922
-7.80371501,-5.765738237,28.74105712
-7.604701451,-5.663817426,28.41890741
-7.416233105,-5.588458175,28.08774445
-7.239786265,-5.538686298,27.75064867
-7.076597648,-5.513404607,27.41045786
-6.927678432,-5.511451175,27.06977776
-6.793831977,-5.531647099,26.73099935
-6.675673898,-5.572833882,26.39632038
-6.573653285,-5.633900976,26.06776936
-6.488074084,-5.713804318,25.74723045
-6.419115792,-5.811576812,25.43646807
-6.366852836,-5.926331773,25.1371506
-6.331272125,-6.057260286,24.85087235
-6.312288421,-6.203623364,24.57917363
-6.309757278,-6.364739674,24.32355848
-6.323485393,-6.539969482,24.08550996
-6.353238287,-6.728695356,23.86650273
-6.398745269,-6.930300058,23.66801281
-6.459701718,-7.144141995,23.49152415
-6.535768689,-7.369528545,23.3385318
-6.626569945,-7.605687554,23.21054122
-6.731686475,-7.851737367,23.10906319
-6.85064863,-8.106655792,23.03560396
-6.982926024,-8.369248555,22.99164971
-7.127915406,-8.638117973,22.9786449
-7.284926747,-8.911632799,22.9979637
-7.453167893,-9.187900487,23.05087392
-7.631728221,-9.464743427,23.13849299
-7.819561866,-9.73968106,23.2617358
-8.01547121,-10.0099201,23.42125447
-8.218091524,-10.27235542,23.61737094
-8.425877781,-10.52358426,23.85000354
-8.637094849,-10.75993667,24.11858993
-8.849812411,-10.97752456,24.42200954
-9.061906039,-11.17231169,24.75850962
-9.271065905,-11.3402056,25.12564032
-9.47481448,-11.47717152,25.52020473
-9.670534407,-11.57936648,25.93823048
-9.855507317,-11.64328977,26.37496982
-10.02696382,-11.66594359,26.82493397
-10.1821442,-11.64499568,27.28196664
-10.31836845,-11.57893328,27.73935915
-10.43311345,-11.46719721,28.19000636
-10.52409401,-11.31028363,28.62659936
-10.5893439,-11.10980288,29.04184668
-10.62729225,-10.86848652,29.42871234
-10.63683063,-10.59013757,29.78065629
-10.61736614,-10.27952372,30.09186119
-10.56885669,-9.942218005,30.35742968
-10.49182559,-9.584396812,30.5735384
-10.38735395,-9.212608715,30.73753829
-10.2570511,-8.833530434,30.84799577
-10.10300461,-8.453726876,30.90467434
-9.927713179,-8.079431132,30.90846167
-9.734006473,-7.716357549,30.86125107
-9.524956835,-7.369557113,30.76578955
-9.303787954,-7.043319931,30.62550584
-9.073785276,-6.741125227,30.44433164
-8.838212404,-6.465635475,30.22652799
-8.600236799,-6.21872845,29.97652613
-8.362867152,-6.0015592,29.69878964
-8.128903702,-5.814643232,29.39770154
-7.900901894,-5.65795245,29.07747775
-7.681148919,-5.531016199,28.74210578
-7.471652083,-5.43302114,28.39530663
-7.274137513,-5.362905085,28.04051627
-7.090057477,-5.319441459,27.68088325
-6.920604475,-5.301312343,27.31927859
-6.766730351,-5.30716918,26.9583145
-6.629168735,-5.335681092,26.60036902
-6.508459359,-5.385571365,26.24761406
-6.404972994,-5.455643066,25.90204481
-6.318935955,-5.544794962,25.56550925
-6.250453373,-5.652028975,25.23973652
-6.199530586,-5.776450411,24.92636366
-6.166092219,-5.917262046,24.62696005
-6.149998621,-6.073753064,24.34304951
-6.151059467,-6.245283655,24.07612974
-6.169044419,-6.431265931,23.82768901
-6.203690798,-6.631141672,23.59922005
-6.254708272,-6.844357302,23.39223089
-6.321780592,-7.070336381,23.20825245
-6.40456444,-7.308449873,23.0488426
-6.502685458,-7.557984403,22.91558616
-6.615731545,-7.818108787,22.81009035
-6.74324354,-8.087839174,22.73397499
-6.884703431,-8.3660033,22.68885678
-7.039520266,-8.651204577,22.67632661
-7.20701402,-8.941786978,22.69791932
-7.38639775,-9.235802051,22.75507488
-7.576758484,-9.530979758,22.84909031
-7.777037427,-9.824705282,22.98106207
-7.986010238,-10.11400437,23.1518187
-8.202268331,-10.3955402,23.36184444
-8.424202356,-10.665625,23.61119502
-8.64998922,-10.92024997,23.89940808
-8.877584223,-11.1551366,24.22541173
-9.10471999,-11.36581239,24.58743594
-9.328913981,-11.54771261,24.98293283
-9.54748628,-11.69630868,25.40851331
-9.757589128,-11.8072613,25.85990775
-9.956249287,-11.87659434,26.3319593
-10.14042364,-11.90088231,26.81865737
-10.30706762,-11.87744176,27.3132173
-10.45321502,-11.80451388,27.80820994
-10.57606655,-11.68142429,28.29574046
-10.67308346,-11.50870526,28.76767179
-10.74208148,-11.2881665,29.21588296
-10.78131955,-11.02290398,29.63254794
-10.7895776,-10.71724031,30.01041729
-10.76621793,-10.37659636,30.34308285
-10.71122534,-10.00730023,30.62520602
-10.62522263,-9.616345688,30.85269275
-10.50946002,-9.21111724,31.02280294
-10.36577838,-8.799102214,31.13418822
-10.19654902,-8.387610589,31.18685847
-10.00459363,-7.983521863,31.18208417
-9.793089731,-7.59307437,31.12224641
-9.565467676,-7.221707376,31.01065029
-9.32530521,-6.87396061,30.85131816
-9.07622531,-6.553430505,30.64877896
-8.82180218,-6.262777871,30.4078675
-8.565479093,-6.003778533,30.13354452
-8.310500563,-5.777406631,29.83074432
-8.059860054,-5.583939819,29.50425384
-7.816263309,-5.423076204,29.1586233
-7.582106508,-5.294054215,28.79810668
-7.35946774,-5.19576837,28.42662842
-7.15010988,-5.126875788,28.04777192
-6.95549272,-5.085890128,27.66478524
-6.776792179,-5.071261154,27.2805993
-6.614924524,-5.081439414,26.8978549
-6.470573721,-5.114926428,26.51893479
-6.344220274,-5.170311418,26.14599841
-6.236170226,-5.246295958,25.78101719
-6.146583196,-5.341708097,25.42580887
-6.075498658,-5.45550751,25.08207006
-6.022859814,-5.586783118,24.75140631
-5.988534663,-5.734744471,24.43535946
-5.972333984,-5.898707977,24.13543216
-5.974026082,-6.078078855,23.85310941
-5.993348233,-6.272329491,23.58987722
-6.030014832,-6.48097469,23.3472383
-6.083722268,-6.703544166,23.12672474
-6.154150598,-6.939552511,22.92990733
-6.24096209,-7.188466775,22.75840149
-6.343796705,-7.449671797,22.61386904
-6.462264611,-7.722433438,22.49801545
-6.595935817,-8.005859931,22.41258167
-6.744327042,-8.298861761,22.35932976
-6.906885966,-8.600110659,22.34002123
-7.082973077,-8.907998637,22.35638704
-7.271841391,-9.220598349,22.41008811
-7.472614484,-9.535626535,22.50266549
-7.684263359,-9.850412824,22.63547911
-7.905582937,-10.16187673,22.80963505
-8.135169133,-10.46651623,23.02590117
-8.371397744,-10.7604118,23.28461248
-8.612406666,-11.03925007,23.58556812
-8.85608319,-11.29837136,23.92792362
-9.100058353,-11.53284494,24.3100835
-9.341710481,-11.73757501,24.72960085
-9.578180042,-11.90743879,25.18309231
-9.806397777,-12.03745592,25.66617807
-10.02312766,-12.12298534,26.17345702
-10.22502557,-12.15994253,26.69852717
-10.40871358,-12.14502596,27.2340597
-10.57086867,-12.07593852,27.77193241
-10.708323,-11.95158668,28.30342364
-10.81817185,-11.77223909,28.81946258
-10.89788356,-11.53962702,29.31092545
-10.94540523,-11.25697201,29.76896124
-10.95925682,-10.92893157,30.18532571
-10.93860718,-10.56146069,30.55269921
-10.88332565,-10.16159552,30.86496399
-10.7940049,-9.737172939,31.11741932
-10.67195271,-9.296507142,31.30691808
-10.51915254,-8.84804794,31.43191664
-10.33819562,-8.400047015,31.49243773
-10.13218917,-7.960256227,31.48995492
-9.904646959,-7.535677407,31.42721334
-9.659369685,-7.132376546,31.30800607
-9.400322402,-6.75536805,31.13692713
-9.131516061,-6.408567852,30.91912103
-8.85689896,-6.094808445,30.66004607
-8.580262559,-5.815904958,30.36526435
-8.305164519,-5.572759273,30.04026659
-8.034870275,-5.365488757,29.69033568
-7.772313095,-5.193567188,29.32044871
-7.520071509,-5.055967285,28.93521471
-7.280362151,-4.951296602,28.53884309
-7.055045644,-4.877920967,28.13513726
-6.845642885,-4.83407189,27.72750735
-6.653359141,-4.81793625,27.3189967
-6.479113485,-4.827728064,26.91231717
-6.323571419,-4.861743169,26.50988937
-6.187178809,-4.918398337,26.11388489
-6.070195619,-4.996256694,25.72626816
-5.972728271,-5.094041434,25.34883653
-5.894759732,-5.210639743,24.98325773
-5.836176699,-5.345098711,24.63110408
-5.796793491,-5.496614731,24.29388339
-5.776372382,-5.664517656,23.97306652
-5.774640288,-5.848250692,23.67011169
-5.791301769,-6.047346765,23.3864857
-5.826048398,-6.261401864,23.12368213
-5.878564575,-6.490045672,22.88323654
-5.948529857,-6.732909652,22.66673855
-6.035617925,-6.989592638,22.47584058
-6.139492238,-7.259623914,22.31226281
-6.259798482,-7.542423802,22.17779371
-6.396153856,-7.837261781,22.07428548
-6.548133286,-8.14321234,22.00364333
-6.715252654,-8.459108963,21.9678074
-6.896949187,-8.783496936,21.96872616
-7.092559196,-9.114586092,22.00831973
-7.301293514,-9.450205099,22.08843187
-7.522211076,-9.787759504,22.21076914
-7.754191325,-10.12419642,22.37682643
-7.995906356,-10.45597953,22.58779827
-8.245794012,-10.77907861,22.84447625
-8.502033462,-11.08897875,23.14713402
-8.762525149,-11.38071432,23.49540285
-9.024877323,-11.64893309,23.8881424
-9.286401622,-11.88799529,24.3233136
-9.544120355,-12.09211075,24.79786256
-9.794788066,-12.25551544,25.30762645
-10.0349297,-12.37268527,25.84727373
-10.26089708,-12.43858117,26.41029172
-10.46894442,-12.44891458,26.98903352
-10.6553223,-12.40041798,27.57483397
-10.81638791,-12.29110083,28.15819955
-10.94872746,-12.12046825,28.72907116
-11.04928505,-11.88967965,29.27715096
-11.11549045,-11.60162634,29.79227642
-11.14537755,-11.26091298,30.26481763
-11.1376847,-10.87373557,30.6860686
-11.09192889,-10.44765919,31.0486013
-11.00844733,-9.991309032,31.3465532
-10.88840238,-9.513998046,31.57582494
-10.73374867,-9.025321051,31.73417349
-10.54716445,-8.534748378,31.82119752
-10.33195212,-8.051250631,31.83822205
-10.09191522,-7.582981117,31.7880995
-9.831220467,-7.13703453,31.67495011
-9.554254242,-6.71929119,31.50386826
-9.265482055,-6.334346966,31.28062052
-8.969318712,-5.985521313,31.01135773
-8.670014867,-5.674930218,30.70235852
-8.371563854,-5.403607852,30.35981534
-8.077630632,-5.17165993,29.9896681
-7.791502973,-4.978432918,29.59748584
-7.516063596,-4.822685609,29.18839239
-7.253780943,-4.70275261,28.76703029
-7.006715668,-4.616692414,28.33755527
-6.776539635,-4.562415689,27.90365406
-6.564564255,-4.53779177,27.46857837
-6.371775165,-4.54073331,27.03518906
-6.198870633,-4.569260271,26.60600565
-6.046301465,-4.621545314,26.18325742
-5.914310613,-4.695943033,25.76893361
-5.802971108,-4.791005563,25.36483079
-5.712221302,-4.905487036,24.97259676
-5.641896726,-5.038339057,24.59377023
-5.591758121,-5.188699099,24.22981639
-5.561515427,-5.35587335,23.88215855
